Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated,Report_Date_String,UID
Albania,2021-01-10,0.0,0.0,0.0,2021/01/10,8
Albania,2021-01-11,0.0,0.0,0.0,2021/01/11,8
Albania,2021-01-12,128.0,128.0,0.0,2021/01/12,8
Albania,2021-01-13,188.0,188.0,0.0,2021/01/13,8
Albania,2021-01-14,266.0,266.0,0.0,2021/01/14,8
Albania,2021-01-15,308.0,308.0,0.0,2021/01/15,8
Albania,2021-01-16,369.0,369.0,0.0,2021/01/16,8
Albania,2021-01-17,405.0,405.0,0.0,2021/01/17,8
Albania,2021-01-18,447.0,447.0,0.0,2021/01/18,8
Albania,2021-01-19,483.0,483.0,0.0,2021/01/19,8
Albania,2021-01-20,519.0,519.0,0.0,2021/01/20,8
Albania,2021-01-21,549.0,549.0,0.0,2021/01/21,8
Albania,2021-01-22,549.0,549.0,0.0,2021/01/22,8
Albania,2021-01-23,549.0,549.0,0.0,2021/01/23,8
Albania,2021-01-24,549.0,549.0,0.0,2021/01/24,8
Albania,2021-01-25,549.0,549.0,0.0,2021/01/25,8
Albania,2021-01-26,549.0,549.0,0.0,2021/01/26,8
Albania,2021-01-27,549.0,549.0,0.0,2021/01/27,8
Albania,2021-01-28,549.0,549.0,0.0,2021/01/28,8
Albania,2021-01-29,549.0,549.0,0.0,2021/01/29,8
Albania,2021-01-30,549.0,549.0,0.0,2021/01/30,8
Albania,2021-01-31,549.0,549.0,0.0,2021/01/31,8
Albania,2021-02-01,549.0,549.0,0.0,2021/02/01,8
Albania,2021-02-02,550.0,549.0,1.0,2021/02/02,8
Albania,2021-02-03,550.0,549.0,1.0,2021/02/03,8
Albania,2021-02-04,550.0,549.0,1.0,2021/02/04,8
Albania,2021-02-05,550.0,549.0,1.0,2021/02/05,8
Albania,2021-02-06,550.0,549.0,1.0,2021/02/06,8
Albania,2021-02-07,550.0,549.0,1.0,2021/02/07,8
Albania,2021-02-08,550.0,549.0,1.0,2021/02/08,8
Albania,2021-02-09,1127.0,689.0,438.0,2021/02/09,8
Albania,2021-02-10,1127.0,689.0,438.0,2021/02/10,8
Albania,2021-02-11,1127.0,689.0,438.0,2021/02/11,8
Albania,2021-02-12,1127.0,689.0,438.0,2021/02/12,8
Albania,2021-02-13,1127.0,689.0,438.0,2021/02/13,8
Albania,2021-02-14,1127.0,689.0,438.0,2021/02/14,8
Albania,2021-02-15,1127.0,689.0,438.0,2021/02/15,8
Albania,2021-02-16,1127.0,689.0,438.0,2021/02/16,8
Albania,2021-02-17,1701.0,1090.0,611.0,2021/02/17,8
Albania,2021-02-18,3049.0,2438.0,611.0,2021/02/18,8
Albania,2021-02-19,4177.0,2438.0,611.0,2021/02/19,8
Albania,2021-02-20,4177.0,2438.0,611.0,2021/02/20,8
Albania,2021-02-21,4177.0,2438.0,611.0,2021/02/21,8
Albania,2021-02-22,6728.0,6073.0,655.0,2021/02/22,8
Albania,2021-02-23,6728.0,6073.0,655.0,2021/02/23,8
Albania,2021-02-24,6728.0,6073.0,655.0,2021/02/24,8
Albania,2021-02-25,10135.0,6073.0,655.0,2021/02/25,8
Albania,2021-02-26,10135.0,6073.0,655.0,2021/02/26,8
Albania,2021-02-27,10135.0,6073.0,655.0,2021/02/27,8
Albania,2021-02-28,10135.0,6073.0,655.0,2021/02/28,8
Albania,2021-03-01,14295.0,6073.0,655.0,2021/03/01,8
Albania,2021-03-02,14295.0,6073.0,655.0,2021/03/02,8
Albania,2021-03-03,15793.0,6073.0,655.0,2021/03/03,8
Algeria,2021-01-29,0.0,0.0,0.0,2021/01/29,12
Algeria,2021-01-30,30.0,0.0,0.0,2021/01/30,12
Algeria,2021-01-31,30.0,0.0,0.0,2021/01/31,12
Algeria,2021-02-01,30.0,0.0,0.0,2021/02/01,12
Algeria,2021-02-02,30.0,0.0,0.0,2021/02/02,12
Algeria,2021-02-03,30.0,0.0,0.0,2021/02/03,12
Algeria,2021-02-04,30.0,0.0,0.0,2021/02/04,12
Algeria,2021-02-05,30.0,0.0,0.0,2021/02/05,12
Algeria,2021-02-06,30.0,0.0,0.0,2021/02/06,12
Algeria,2021-02-07,30.0,0.0,0.0,2021/02/07,12
Algeria,2021-02-08,30.0,0.0,0.0,2021/02/08,12
Algeria,2021-02-09,30.0,0.0,0.0,2021/02/09,12
Algeria,2021-02-10,30.0,0.0,0.0,2021/02/10,12
Algeria,2021-02-11,30.0,0.0,0.0,2021/02/11,12
Algeria,2021-02-12,30.0,0.0,0.0,2021/02/12,12
Algeria,2021-02-13,30.0,0.0,0.0,2021/02/13,12
Algeria,2021-02-14,30.0,0.0,0.0,2021/02/14,12
Algeria,2021-02-15,30.0,0.0,0.0,2021/02/15,12
Algeria,2021-02-16,30.0,0.0,0.0,2021/02/16,12
Algeria,2021-02-17,30.0,0.0,0.0,2021/02/17,12
Algeria,2021-02-18,30.0,0.0,0.0,2021/02/18,12
Algeria,2021-02-19,75000.0,0.0,0.0,2021/02/19,12
Andorra,2021-01-25,576.0,576.0,0.0,2021/01/25,20
Andorra,2021-01-26,576.0,576.0,0.0,2021/01/26,20
Andorra,2021-01-27,576.0,576.0,0.0,2021/01/27,20
Andorra,2021-01-28,576.0,576.0,0.0,2021/01/28,20
Andorra,2021-01-29,576.0,576.0,0.0,2021/01/29,20
Andorra,2021-01-30,576.0,576.0,0.0,2021/01/30,20
Andorra,2021-01-31,576.0,576.0,0.0,2021/01/31,20
Andorra,2021-02-01,1036.0,1036.0,0.0,2021/02/01,20
Andorra,2021-02-02,1036.0,1036.0,0.0,2021/02/02,20
Andorra,2021-02-03,1036.0,1036.0,0.0,2021/02/03,20
Andorra,2021-02-04,1036.0,1036.0,0.0,2021/02/04,20
Andorra,2021-02-05,1036.0,1036.0,0.0,2021/02/05,20
Andorra,2021-02-06,1036.0,1036.0,0.0,2021/02/06,20
Andorra,2021-02-07,1036.0,1036.0,0.0,2021/02/07,20
Andorra,2021-02-08,1036.0,1036.0,0.0,2021/02/08,20
Andorra,2021-02-09,1036.0,1036.0,0.0,2021/02/09,20
Andorra,2021-02-10,1291.0,1291.0,0.0,2021/02/10,20
Andorra,2021-02-11,1291.0,1291.0,0.0,2021/02/11,20
Andorra,2021-02-12,1622.0,1622.0,0.0,2021/02/12,20
Andorra,2021-02-13,1622.0,1622.0,0.0,2021/02/13,20
Andorra,2021-02-14,1622.0,1622.0,0.0,2021/02/14,20
Andorra,2021-02-15,1622.0,1622.0,0.0,2021/02/15,20
Andorra,2021-02-16,1622.0,1622.0,0.0,2021/02/16,20
Andorra,2021-02-17,1622.0,1622.0,0.0,2021/02/17,20
Andorra,2021-02-18,1622.0,1622.0,0.0,2021/02/18,20
Andorra,2021-02-19,2141.0,2141.0,0.0,2021/02/19,20
Andorra,2021-02-20,2141.0,2141.0,0.0,2021/02/20,20
Andorra,2021-02-21,2141.0,2141.0,0.0,2021/02/21,20
Andorra,2021-02-22,2141.0,2141.0,0.0,2021/02/22,20
Andorra,2021-02-23,2141.0,2141.0,0.0,2021/02/23,20
Andorra,2021-02-24,2390.0,2390.0,0.0,2021/02/24,20
Andorra,2021-02-25,2390.0,2390.0,0.0,2021/02/25,20
Andorra,2021-02-26,2526.0,2526.0,0.0,2021/02/26,20
Anguilla,2021-02-04,0.0,0.0,0.0,2021/02/04,660
Anguilla,2021-02-05,0.0,0.0,0.0,2021/02/05,660
Anguilla,2021-02-06,0.0,0.0,0.0,2021/02/06,660
Anguilla,2021-02-07,0.0,0.0,0.0,2021/02/07,660
Anguilla,2021-02-08,0.0,0.0,0.0,2021/02/08,660
Anguilla,2021-02-09,0.0,0.0,0.0,2021/02/09,660
Anguilla,2021-02-10,0.0,0.0,0.0,2021/02/10,660
Anguilla,2021-02-11,0.0,0.0,0.0,2021/02/11,660
Anguilla,2021-02-12,0.0,0.0,0.0,2021/02/12,660
Anguilla,2021-02-13,1341.0,1341.0,0.0,2021/02/13,660
Anguilla,2021-02-14,2762.0,2762.0,0.0,2021/02/14,660
Anguilla,2021-02-15,2762.0,2762.0,0.0,2021/02/15,660
Anguilla,2021-02-16,2762.0,2762.0,0.0,2021/02/16,660
Anguilla,2021-02-17,2762.0,2762.0,0.0,2021/02/17,660
Anguilla,2021-02-18,2762.0,2762.0,0.0,2021/02/18,660
Anguilla,2021-02-19,2762.0,2762.0,0.0,2021/02/19,660
Anguilla,2021-02-20,2762.0,2762.0,0.0,2021/02/20,660
Anguilla,2021-02-21,2762.0,2762.0,0.0,2021/02/21,660
Anguilla,2021-02-22,2762.0,2762.0,0.0,2021/02/22,660
Anguilla,2021-02-23,2762.0,2762.0,0.0,2021/02/23,660
Anguilla,2021-02-24,2762.0,2762.0,0.0,2021/02/24,660
Anguilla,2021-02-25,2762.0,2762.0,0.0,2021/02/25,660
Anguilla,2021-02-26,3929.0,3929.0,0.0,2021/02/26,660
Argentina,2020-12-29,700.0,0.0,0.0,2020/12/29,32
Argentina,2020-12-30,700.0,0.0,0.0,2020/12/30,32
Argentina,2020-12-31,32013.0,0.0,0.0,2020/12/31,32
Argentina,2021-01-01,32013.0,0.0,0.0,2021/01/01,32
Argentina,2021-01-02,32013.0,0.0,0.0,2021/01/02,32
Argentina,2021-01-03,32013.0,0.0,0.0,2021/01/03,32
Argentina,2021-01-04,39599.0,0.0,0.0,2021/01/04,32
Argentina,2021-01-05,39599.0,0.0,0.0,2021/01/05,32
Argentina,2021-01-06,39599.0,0.0,0.0,2021/01/06,32
Argentina,2021-01-07,39599.0,0.0,0.0,2021/01/07,32
Argentina,2021-01-08,107542.0,0.0,0.0,2021/01/08,32
Argentina,2021-01-09,107542.0,0.0,0.0,2021/01/09,32
Argentina,2021-01-10,107542.0,0.0,0.0,2021/01/10,32
Argentina,2021-01-11,107542.0,0.0,0.0,2021/01/11,32
Argentina,2021-01-12,107542.0,0.0,0.0,2021/01/12,32
Argentina,2021-01-13,166833.0,0.0,0.0,2021/01/13,32
Argentina,2021-01-14,166833.0,0.0,0.0,2021/01/14,32
Argentina,2021-01-15,200759.0,0.0,0.0,2021/01/15,32
Argentina,2021-01-16,200759.0,0.0,0.0,2021/01/16,32
Argentina,2021-01-17,200759.0,0.0,0.0,2021/01/17,32
Argentina,2021-01-18,200759.0,0.0,0.0,2021/01/18,32
Argentina,2021-01-19,200759.0,0.0,0.0,2021/01/19,32
Argentina,2021-01-20,247933.0,243539.0,4394.0,2021/01/20,32
Argentina,2021-01-21,265724.0,249372.0,16352.0,2021/01/21,32
Argentina,2021-01-22,279602.0,254456.0,25146.0,2021/01/22,32
Argentina,2021-01-23,288064.0,258876.0,29188.0,2021/01/23,32
Argentina,2021-01-24,292023.0,260036.0,31987.0,2021/01/24,32
Argentina,2021-01-25,292386.0,260122.0,32264.0,2021/01/25,32
Argentina,2021-01-26,305880.0,266969.0,38911.0,2021/01/26,32
Argentina,2021-01-27,318033.0,272323.0,45710.0,2021/01/27,32
Argentina,2021-01-28,327999.0,276548.0,51451.0,2021/01/28,32
Argentina,2021-01-29,344034.0,278451.0,65583.0,2021/01/29,32
Argentina,2021-01-30,366384.0,281023.0,85361.0,2021/01/30,32
Argentina,2021-01-31,366384.0,281023.0,85361.0,2021/01/31,32
Argentina,2021-02-01,375851.0,281577.0,94274.0,2021/02/01,32
Argentina,2021-02-02,375851.0,281577.0,94274.0,2021/02/02,32
Argentina,2021-02-03,396562.0,284196.0,112366.0,2021/02/03,32
Argentina,2021-02-04,444018.0,297717.0,146301.0,2021/02/04,32
Argentina,2021-02-05,444018.0,297717.0,146301.0,2021/02/05,32
Argentina,2021-02-06,471383.0,307501.0,163882.0,2021/02/06,32
Argentina,2021-02-07,501152.0,319316.0,181836.0,2021/02/07,32
Argentina,2021-02-08,511582.0,322318.0,189264.0,2021/02/08,32
Argentina,2021-02-09,513178.0,322975.0,190203.0,2021/02/09,32
Argentina,2021-02-10,535303.0,337772.0,197531.0,2021/02/10,32
Argentina,2021-02-11,572928.0,362649.0,210279.0,2021/02/11,32
Argentina,2021-02-12,591632.0,368023.0,223609.0,2021/02/12,32
Argentina,2021-02-13,606245.0,371629.0,234616.0,2021/02/13,32
Argentina,2021-02-14,609605.0,372122.0,237483.0,2021/02/14,32
Argentina,2021-02-15,609791.0,372181.0,237610.0,2021/02/15,32
Argentina,2021-02-16,611169.0,373253.0,237916.0,2021/02/16,32
Argentina,2021-02-17,612322.0,374002.0,238320.0,2021/02/17,32
Argentina,2021-02-18,635583.0,392399.0,243184.0,2021/02/18,32
Argentina,2021-02-19,668654.0,414958.0,253696.0,2021/02/19,32
Argentina,2021-02-20,707148.0,445614.0,261534.0,2021/02/20,32
Argentina,2021-02-21,720267.0,456929.0,263338.0,2021/02/21,32
Argentina,2021-02-22,722234.0,458822.0,263412.0,2021/02/22,32
Argentina,2021-02-23,746615.0,481689.0,264926.0,2021/02/23,32
Argentina,2021-02-24,780455.0,513394.0,267061.0,2021/02/24,32
Argentina,2021-02-25,829832.0,558831.0,271001.0,2021/02/25,32
Argentina,2021-02-26,903915.0,620635.0,283280.0,2021/02/26,32
Argentina,2021-02-27,984895.0,694470.0,290425.0,2021/02/27,32
Argentina,2021-02-28,1025003.0,731571.0,293432.0,2021/02/28,32
Argentina,2021-03-01,1049169.0,755212.0,293957.0,2021/03/01,32
Argentina,2021-03-02,1126108.0,823446.0,302662.0,2021/03/02,32
Argentina,2021-03-03,1181292.0,874916.0,306376.0,2021/03/03,32
Argentina,2021-03-04,1252461.0,941695.0,310766.0,2021/03/04,32
Argentina,2021-03-05,1357596.0,1030504.0,327092.0,2021/03/05,32
Argentina,2021-03-06,1357596.0,1030504.0,327092.0,2021/03/06,32
Argentina,2021-03-07,1526078.0,1182874.0,343204.0,2021/03/07,32
Argentina,2021-03-08,1546699.0,1202998.0,343701.0,2021/03/08,32
Argentina,2021-03-09,1648957.0,1301787.0,347170.0,2021/03/09,32
Argentina,2021-03-10,1774438.0,1424984.0,349454.0,2021/03/10,32
Australia,2021-02-15,0.0,0.0,0.0,2021/02/15,36
Australia,2021-02-16,0.0,0.0,0.0,2021/02/16,36
Australia,2021-02-17,0.0,0.0,0.0,2021/02/17,36
Australia,2021-02-18,0.0,0.0,0.0,2021/02/18,36
Australia,2021-02-19,0.0,0.0,0.0,2021/02/19,36
Australia,2021-02-20,0.0,0.0,0.0,2021/02/20,36
Australia,2021-02-21,0.0,0.0,0.0,2021/02/21,36
Australia,2021-02-22,20.0,20.0,0.0,2021/02/22,36
Australia,2021-02-23,2879.0,2879.0,0.0,2021/02/23,36
Australia,2021-02-24,6908.0,6908.0,0.0,2021/02/24,36
Australia,2021-02-25,17500.0,17500.0,0.0,2021/02/25,36
Australia,2021-02-26,25000.0,25000.0,0.0,2021/02/26,36
Australia,2021-02-27,30000.0,30000.0,0.0,2021/02/27,36
Australia,2021-02-28,31894.0,31894.0,0.0,2021/02/28,36
Australia,2021-03-01,33702.0,33702.0,0.0,2021/03/01,36
Australia,2021-03-02,41907.0,41907.0,0.0,2021/03/02,36
Australia,2021-03-03,50840.0,50840.0,0.0,2021/03/03,36
Australia,2021-03-04,61008.0,61008.0,0.0,2021/03/04,36
Australia,2021-03-05,71867.0,71867.0,0.0,2021/03/05,36
Australia,2021-03-06,76940.0,76940.0,0.0,2021/03/06,36
Australia,2021-03-07,81000.0,81000.0,0.0,2021/03/07,36
Australia,2021-03-08,86369.0,86369.0,0.0,2021/03/08,36
Australia,2021-03-09,94908.0,94908.0,0.0,2021/03/09,36
Australia,2021-03-10,106200.0,106200.0,0.0,2021/03/10,36
Austria,2020-12-27,679.0,679.0,0.0,2020/12/27,40
Austria,2020-12-28,1965.0,1965.0,0.0,2020/12/28,40
Austria,2020-12-29,3578.0,3578.0,0.0,2020/12/29,40
Austria,2020-12-30,4917.0,4917.0,0.0,2020/12/30,40
Austria,2020-12-31,4925.0,4925.0,0.0,2020/12/31,40
Austria,2021-01-01,4926.0,4926.0,0.0,2021/01/01,40
Austria,2021-01-02,4932.0,4932.0,0.0,2021/01/02,40
Austria,2021-01-03,4932.0,4932.0,0.0,2021/01/03,40
Austria,2021-01-04,5039.0,5039.0,0.0,2021/01/04,40
Austria,2021-01-05,6537.0,6537.0,0.0,2021/01/05,40
Austria,2021-01-06,7365.0,7365.0,0.0,2021/01/06,40
Austria,2021-01-07,10489.0,10489.0,0.0,2021/01/07,40
Austria,2021-01-08,23273.0,23273.0,0.0,2021/01/08,40
Austria,2021-01-09,27573.0,27573.0,0.0,2021/01/09,40
Austria,2021-01-10,29758.0,29758.0,0.0,2021/01/10,40
Austria,2021-01-11,35305.0,35305.0,0.0,2021/01/11,40
Austria,2021-01-12,49310.0,49310.0,0.0,2021/01/12,40
Austria,2021-01-13,63953.0,63953.0,0.0,2021/01/13,40
Austria,2021-01-14,79681.0,79681.0,0.0,2021/01/14,40
Austria,2021-01-15,97051.0,97051.0,0.0,2021/01/15,40
Austria,2021-01-16,103615.0,103615.0,0.0,2021/01/16,40
Austria,2021-01-17,109095.0,108772.0,323.0,2021/01/17,40
Austria,2021-01-18,120281.0,119085.0,1196.0,2021/01/18,40
Austria,2021-01-19,145541.0,142918.0,2623.0,2021/01/19,40
Austria,2021-01-20,168546.0,164657.0,3889.0,2021/01/20,40
Austria,2021-01-21,187700.0,183651.0,4049.0,2021/01/21,40
Austria,2021-01-22,199157.0,194528.0,4629.0,2021/01/22,40
Austria,2021-01-23,202188.0,197558.0,4630.0,2021/01/23,40
Austria,2021-01-24,203415.0,198784.0,4631.0,2021/01/24,40
Austria,2021-01-25,204869.0,200132.0,4737.0,2021/01/25,40
Austria,2021-01-26,213210.0,207624.0,5586.0,2021/01/26,40
Austria,2021-01-27,220961.0,214944.0,6017.0,2021/01/27,40
Austria,2021-01-28,230362.0,221931.0,8431.0,2021/01/28,40
Austria,2021-01-29,244999.0,227125.0,17874.0,2021/01/29,40
Austria,2021-01-30,248622.0,228431.0,20191.0,2021/01/30,40
Austria,2021-01-31,249968.0,228781.0,21187.0,2021/01/31,40
Austria,2021-02-01,254333.0,230190.0,24143.0,2021/02/01,40
Austria,2021-02-02,270823.0,233228.0,37595.0,2021/02/02,40
Austria,2021-02-03,287853.0,236361.0,51492.0,2021/02/03,40
Austria,2021-02-04,306932.0,239186.0,67746.0,2021/02/04,40
Austria,2021-02-05,326884.0,243125.0,83759.0,2021/02/05,40
Austria,2021-02-06,335680.0,245844.0,89836.0,2021/02/06,40
Austria,2021-02-07,340498.0,246408.0,94090.0,2021/02/07,40
Austria,2021-02-08,349900.0,248377.0,101523.0,2021/02/08,40
Austria,2021-02-09,368375.0,251096.0,117279.0,2021/02/09,40
Austria,2021-02-10,389404.0,254350.0,135054.0,2021/02/10,40
Austria,2021-02-11,412757.0,259295.0,153462.0,2021/02/11,40
Austria,2021-02-12,438563.0,267413.0,171150.0,2021/02/12,40
Austria,2021-02-13,448607.0,272589.0,176018.0,2021/02/13,40
Austria,2021-02-14,450422.0,273029.0,177393.0,2021/02/14,40
Austria,2021-02-15,457305.0,276825.0,180480.0,2021/02/15,40
Austria,2021-02-16,471399.0,283608.0,187791.0,2021/02/16,40
Austria,2021-02-17,490239.0,293097.0,197142.0,2021/02/17,40
Austria,2021-02-18,509298.0,304443.0,204855.0,2021/02/18,40
Austria,2021-02-19,530081.0,316962.0,213119.0,2021/02/19,40
Austria,2021-02-20,542701.0,327922.0,214779.0,2021/02/20,40
Austria,2021-02-21,548530.0,333408.0,215122.0,2021/02/21,40
Austria,2021-02-22,555170.0,338314.0,216856.0,2021/02/22,40
Austria,2021-02-23,569493.0,348302.0,221191.0,2021/02/23,40
Austria,2021-02-24,588483.0,363953.0,224530.0,2021/02/24,40
Austria,2021-02-25,607577.0,379738.0,227839.0,2021/02/25,40
Austria,2021-02-26,635052.0,402763.0,232289.0,2021/02/26,40
Austria,2021-02-27,658928.0,424713.0,234215.0,2021/02/27,40
Austria,2021-02-28,668974.0,434356.0,234618.0,2021/02/28,40
Austria,2021-03-01,677237.0,441858.0,235379.0,2021/03/01,40
Austria,2021-03-02,700805.0,463219.0,237586.0,2021/03/02,40
Austria,2021-03-03,726440.0,486710.0,239730.0,2021/03/03,40
Austria,2021-03-04,751793.0,509553.0,242240.0,2021/03/04,40
Austria,2021-03-05,785374.0,540468.0,244906.0,2021/03/05,40
Austria,2021-03-06,812076.0,564784.0,247292.0,2021/03/06,40
Austria,2021-03-07,823673.0,575758.0,247915.0,2021/03/07,40
Austria,2021-03-08,834366.0,585209.0,249157.0,2021/03/08,40
Austria,2021-03-09,860142.0,608045.0,252097.0,2021/03/09,40
Azerbaijan,2021-01-17,0.0,0.0,0.0,2021/01/17,31
Azerbaijan,2021-01-18,0.0,0.0,0.0,2021/01/18,31
Azerbaijan,2021-01-19,0.0,0.0,0.0,2021/01/19,31
Azerbaijan,2021-01-20,0.0,0.0,0.0,2021/01/20,31
Azerbaijan,2021-01-21,0.0,0.0,0.0,2021/01/21,31
Azerbaijan,2021-01-22,0.0,0.0,0.0,2021/01/22,31
Azerbaijan,2021-01-23,0.0,0.0,0.0,2021/01/23,31
Azerbaijan,2021-01-24,0.0,0.0,0.0,2021/01/24,31
Azerbaijan,2021-01-25,0.0,0.0,0.0,2021/01/25,31
Azerbaijan,2021-01-26,0.0,0.0,0.0,2021/01/26,31
Azerbaijan,2021-01-27,0.0,0.0,0.0,2021/01/27,31
Azerbaijan,2021-01-28,0.0,0.0,0.0,2021/01/28,31
Azerbaijan,2021-01-29,0.0,0.0,0.0,2021/01/29,31
Azerbaijan,2021-01-30,0.0,0.0,0.0,2021/01/30,31
Azerbaijan,2021-01-31,0.0,0.0,0.0,2021/01/31,31
Azerbaijan,2021-02-01,0.0,0.0,0.0,2021/02/01,31
Azerbaijan,2021-02-02,0.0,0.0,0.0,2021/02/02,31
Azerbaijan,2021-02-03,0.0,0.0,0.0,2021/02/03,31
Azerbaijan,2021-02-04,0.0,0.0,0.0,2021/02/04,31
Azerbaijan,2021-02-05,0.0,0.0,0.0,2021/02/05,31
Azerbaijan,2021-02-06,65000.0,65000.0,0.0,2021/02/06,31
Azerbaijan,2021-02-07,65000.0,65000.0,0.0,2021/02/07,31
Azerbaijan,2021-02-08,65000.0,65000.0,0.0,2021/02/08,31
Azerbaijan,2021-02-09,65000.0,65000.0,0.0,2021/02/09,31
Azerbaijan,2021-02-10,65000.0,65000.0,0.0,2021/02/10,31
Azerbaijan,2021-02-11,65000.0,65000.0,0.0,2021/02/11,31
Azerbaijan,2021-02-12,65000.0,65000.0,0.0,2021/02/12,31
Azerbaijan,2021-02-13,65000.0,65000.0,0.0,2021/02/13,31
Azerbaijan,2021-02-14,65000.0,65000.0,0.0,2021/02/14,31
Azerbaijan,2021-02-15,65000.0,65000.0,0.0,2021/02/15,31
Azerbaijan,2021-02-16,65000.0,65000.0,0.0,2021/02/16,31
Azerbaijan,2021-02-17,65000.0,65000.0,0.0,2021/02/17,31
Azerbaijan,2021-02-18,65000.0,65000.0,0.0,2021/02/18,31
Azerbaijan,2021-02-19,65000.0,65000.0,0.0,2021/02/19,31
Azerbaijan,2021-02-20,65000.0,65000.0,0.0,2021/02/20,31
Azerbaijan,2021-02-21,65000.0,65000.0,0.0,2021/02/21,31
Azerbaijan,2021-02-22,65000.0,65000.0,0.0,2021/02/22,31
Azerbaijan,2021-02-23,65000.0,65000.0,0.0,2021/02/23,31
Azerbaijan,2021-02-24,65000.0,65000.0,0.0,2021/02/24,31
Azerbaijan,2021-02-25,65000.0,65000.0,0.0,2021/02/25,31
Azerbaijan,2021-02-26,65000.0,65000.0,0.0,2021/02/26,31
Azerbaijan,2021-02-27,65000.0,65000.0,0.0,2021/02/27,31
Azerbaijan,2021-02-28,65000.0,65000.0,0.0,2021/02/28,31
Azerbaijan,2021-03-01,293360.0,293360.0,0.0,2021/03/01,31
Azerbaijan,2021-03-02,293360.0,293360.0,0.0,2021/03/02,31
Azerbaijan,2021-03-03,337315.0,337315.0,0.0,2021/03/03,31
Azerbaijan,2021-03-04,337315.0,337315.0,0.0,2021/03/04,31
Azerbaijan,2021-03-05,337315.0,337315.0,0.0,2021/03/05,31
Azerbaijan,2021-03-06,337315.0,337315.0,0.0,2021/03/06,31
Azerbaijan,2021-03-07,337315.0,337315.0,0.0,2021/03/07,31
Azerbaijan,2021-03-08,337315.0,337315.0,0.0,2021/03/08,31
Azerbaijan,2021-03-09,411496.0,411496.0,0.0,2021/03/09,31
Azerbaijan,2021-03-10,428635.0,428635.0,0.0,2021/03/10,31
Bahrain,2020-12-23,38965.0,38965.0,0.0,2020/12/23,48
Bahrain,2020-12-24,50071.0,50071.0,0.0,2020/12/24,48
Bahrain,2020-12-25,50543.0,50543.0,0.0,2020/12/25,48
Bahrain,2020-12-26,51556.0,51556.0,0.0,2020/12/26,48
Bahrain,2020-12-27,53614.0,53614.0,0.0,2020/12/27,48
Bahrain,2020-12-28,55014.0,55014.0,0.0,2020/12/28,48
Bahrain,2020-12-29,56041.0,56041.0,0.0,2020/12/29,48
Bahrain,2020-12-30,57317.0,57317.0,0.0,2020/12/30,48
Bahrain,2020-12-31,58643.0,58643.0,0.0,2020/12/31,48
Bahrain,2021-01-01,59351.0,59351.0,0.0,2021/01/01,48
Bahrain,2021-01-02,60097.0,60097.0,0.0,2021/01/02,48
Bahrain,2021-01-03,60689.0,60689.0,0.0,2021/01/03,48
Bahrain,2021-01-04,61612.0,61612.0,0.0,2021/01/04,48
Bahrain,2021-01-05,63893.0,63893.0,0.0,2021/01/05,48
Bahrain,2021-01-06,68472.0,68472.0,0.0,2021/01/06,48
Bahrain,2021-01-07,72239.0,72239.0,0.0,2021/01/07,48
Bahrain,2021-01-08,78291.0,78291.0,0.0,2021/01/08,48
Bahrain,2021-01-09,84157.0,84157.0,0.0,2021/01/09,48
Bahrain,2021-01-10,89250.0,89250.0,0.0,2021/01/10,48
Bahrain,2021-01-11,92598.0,92598.0,0.0,2021/01/11,48
Bahrain,2021-01-12,97776.0,97776.0,0.0,2021/01/12,48
Bahrain,2021-01-13,97776.0,101363.0,0.0,2021/01/13,48
Bahrain,2021-01-14,97776.0,109566.0,0.0,2021/01/14,48
Bahrain,2021-01-15,97776.0,122819.0,0.0,2021/01/15,48
Bahrain,2021-01-16,97776.0,137159.0,0.0,2021/01/16,48
Bahrain,2021-01-17,97776.0,141563.0,0.0,2021/01/17,48
Bahrain,2021-01-18,97776.0,142831.0,0.0,2021/01/18,48
Bahrain,2021-01-19,97776.0,143596.0,0.0,2021/01/19,48
Bahrain,2021-01-20,97776.0,144130.0,0.0,2021/01/20,48
Bahrain,2021-01-21,97776.0,144130.0,0.0,2021/01/21,48
Bahrain,2021-01-22,97776.0,144130.0,0.0,2021/01/22,48
Bahrain,2021-01-23,97776.0,144130.0,0.0,2021/01/23,48
Bahrain,2021-01-24,97776.0,144130.0,0.0,2021/01/24,48
Bahrain,2021-01-25,97776.0,144130.0,0.0,2021/01/25,48
Bahrain,2021-01-26,97776.0,165953.0,0.0,2021/01/26,48
Bahrain,2021-01-27,97776.0,167731.0,0.0,2021/01/27,48
Bahrain,2021-01-28,97776.0,169440.0,0.0,2021/01/28,48
Bahrain,2021-01-29,97776.0,169810.0,0.0,2021/01/29,48
Bahrain,2021-01-30,97776.0,170433.0,0.0,2021/01/30,48
Bahrain,2021-01-31,97776.0,171568.0,0.0,2021/01/31,48
Bahrain,2021-02-01,97776.0,172912.0,0.0,2021/02/01,48
Bahrain,2021-02-02,97776.0,174075.0,0.0,2021/02/02,48
Bahrain,2021-02-03,97776.0,175094.0,0.0,2021/02/03,48
Bahrain,2021-02-04,97776.0,177233.0,0.0,2021/02/04,48
Bahrain,2021-02-05,97776.0,179550.0,0.0,2021/02/05,48
Bahrain,2021-02-06,97776.0,182543.0,0.0,2021/02/06,48
