FIPS,Province_State,Country_Region,Date,Lat,Long_,Combined_Key,People_Fully_Vaccinated,People_Partially_Vaccinated
1,Alabama,US,2020-12-10,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-11,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-12,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-13,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-14,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-15,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-16,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-17,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-18,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-19,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-20,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-21,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-22,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-23,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-24,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-25,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-26,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-27,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-28,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-29,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-30,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2020-12-31,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-01,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-02,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-03,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-04,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-05,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-06,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-07,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-08,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-09,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-10,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-11,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-12,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-13,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-14,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-15,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-16,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-17,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-18,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-19,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-20,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-21,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-22,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-23,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-24,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-25,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-26,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-27,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-28,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-29,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-30,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-01-31,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-02-01,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-02-02,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-02-03,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-02-04,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-02-05,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-02-06,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-02-07,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-02-08,32.3182,-86.9023,"Alabama, US",,
1,Alabama,US,2021-02-09,32.3182,-86.9023,"Alabama, US",88453,
1,Alabama,US,2021-02-10,32.3182,-86.9023,"Alabama, US",95033,
1,Alabama,US,2021-02-11,32.3182,-86.9023,"Alabama, US",104362,
1,Alabama,US,2021-02-12,32.3182,-86.9023,"Alabama, US",114306,
1,Alabama,US,2021-02-13,32.3182,-86.9023,"Alabama, US",125553,
1,Alabama,US,2021-02-14,32.3182,-86.9023,"Alabama, US",133029,
1,Alabama,US,2021-02-15,32.3182,-86.9023,"Alabama, US",137032,
1,Alabama,US,2021-02-16,32.3182,-86.9023,"Alabama, US",137032,
1,Alabama,US,2021-02-17,32.3182,-86.9023,"Alabama, US",152781,
1,Alabama,US,2021-02-18,32.3182,-86.9023,"Alabama, US",158246,
1,Alabama,US,2021-02-19,32.3182,-86.9023,"Alabama, US",169339,
1,Alabama,US,2021-02-20,32.3182,-86.9023,"Alabama, US",192304,
1,Alabama,US,2021-02-21,32.3182,-86.9023,"Alabama, US",214512,
1,Alabama,US,2021-02-22,32.3182,-86.9023,"Alabama, US",219639,
1,Alabama,US,2021-02-23,32.3182,-86.9023,"Alabama, US",233073,
1,Alabama,US,2021-02-24,32.3182,-86.9023,"Alabama, US",239425,
1,Alabama,US,2021-02-25,32.3182,-86.9023,"Alabama, US",253615,
1,Alabama,US,2021-02-26,32.3182,-86.9023,"Alabama, US",268465,
1,Alabama,US,2021-02-27,32.3182,-86.9023,"Alabama, US",286095,
1,Alabama,US,2021-02-28,32.3182,-86.9023,"Alabama, US",307868,
1,Alabama,US,2021-03-01,32.3182,-86.9023,"Alabama, US",313290,
1,Alabama,US,2021-03-02,32.3182,-86.9023,"Alabama, US",316073,
1,Alabama,US,2021-03-03,32.3182,-86.9023,"Alabama, US",330046,
1,Alabama,US,2021-03-04,32.3182,-86.9023,"Alabama, US",346841,
1,Alabama,US,2021-03-05,32.3182,-86.9023,"Alabama, US",365456,
1,Alabama,US,2021-03-06,32.3182,-86.9023,"Alabama, US",383078,
1,Alabama,US,2021-03-07,32.3182,-86.9023,"Alabama, US",402061,
1,Alabama,US,2021-03-08,32.3182,-86.9023,"Alabama, US",406723,323030
1,Alabama,US,2021-03-09,32.3182,-86.9023,"Alabama, US",409937,327185
1,Alabama,US,2021-03-10,32.3182,-86.9023,"Alabama, US",420083,333484
1,Alabama,US,2021-03-11,32.3182,-86.9023,"Alabama, US",435018,338118
1,Alabama,US,2021-03-12,32.3182,-86.9023,"Alabama, US",452746,344093
1,Alabama,US,2021-03-13,32.3182,-86.9023,"Alabama, US",472325,348639
1,Alabama,US,2021-03-14,32.3182,-86.9023,"Alabama, US",492755,351684
1,Alabama,US,2021-03-15,32.3182,-86.9023,"Alabama, US",497653,352958
1,Alabama,US,2021-03-16,32.3182,-86.9023,"Alabama, US",501344,359667
1,Alabama,US,2021-03-17,32.3182,-86.9023,"Alabama, US",511869,370118
1,Alabama,US,2021-03-18,32.3182,-86.9023,"Alabama, US",523649,379288
1,Alabama,US,2021-03-19,32.3182,-86.9023,"Alabama, US",533375,390357
1,Alabama,US,2021-03-20,32.3182,-86.9023,"Alabama, US",547257,399285
1,Alabama,US,2021-03-21,32.3182,-86.9023,"Alabama, US",561254,401827
1,Alabama,US,2021-03-22,32.3182,-86.9023,"Alabama, US",566632,403859
1,Alabama,US,2021-03-23,32.3182,-86.9023,"Alabama, US",569127,414655
1,Alabama,US,2021-03-24,32.3182,-86.9023,"Alabama, US",579598,429879
1,Alabama,US,2021-03-25,32.3182,-86.9023,"Alabama, US",589979,448172
1,Alabama,US,2021-03-26,32.3182,-86.9023,"Alabama, US",600666,460929
1,Alabama,US,2021-03-27,32.3182,-86.9023,"Alabama, US",611694,475212
1,Alabama,US,2021-03-28,32.3182,-86.9023,"Alabama, US",623385,479753
1,Alabama,US,2021-03-29,32.3182,-86.9023,"Alabama, US",628500,482536
1,Alabama,US,2021-03-30,32.3182,-86.9023,"Alabama, US",631388,491289
1,Alabama,US,2021-03-31,32.3182,-86.9023,"Alabama, US",643450,498240
1,Alabama,US,2021-04-01,32.3182,-86.9023,"Alabama, US",656899,510511
1,Alabama,US,2021-04-02,32.3182,-86.9023,"Alabama, US",673773,520342
1,Alabama,US,2021-04-03,32.3182,-86.9023,"Alabama, US",691082,528934
1,Alabama,US,2021-04-04,32.3182,-86.9023,"Alabama, US",705197,532857
1,Alabama,US,2021-04-05,32.3182,-86.9023,"Alabama, US",709849,536433
1,Alabama,US,2021-04-06,32.3182,-86.9023,"Alabama, US",711596,542589
1,Alabama,US,2021-04-07,32.3182,-86.9023,"Alabama, US",725270,546526
1,Alabama,US,2021-04-08,32.3182,-86.9023,"Alabama, US",744961,553545
1,Alabama,US,2021-04-09,32.3182,-86.9023,"Alabama, US",764450,556333
1,Alabama,US,2021-04-10,32.3182,-86.9023,"Alabama, US",788325,559878
1,Alabama,US,2021-04-11,32.3182,-86.9023,"Alabama, US",811323,563401
1,Alabama,US,2021-04-12,32.3182,-86.9023,"Alabama, US",819550,565546
1,Alabama,US,2021-04-13,32.3182,-86.9023,"Alabama, US",824052,563110
1,Alabama,US,2021-04-14,32.3182,-86.9023,"Alabama, US",844353,557980
1,Alabama,US,2021-04-15,32.3182,-86.9023,"Alabama, US",893002,549049
1,Alabama,US,2021-04-16,32.3182,-86.9023,"Alabama, US",915654,543723
1,Alabama,US,2021-04-17,32.3182,-86.9023,"Alabama, US",935377,540785
1,Alabama,US,2021-04-18,32.3182,-86.9023,"Alabama, US",943129,538185
1,Alabama,US,2021-04-19,32.3182,-86.9023,"Alabama, US",946333,537446
1,Alabama,US,2021-04-20,32.3182,-86.9023,"Alabama, US",966251,528170
1,Alabama,US,2021-04-21,32.3182,-86.9023,"Alabama, US",987379,519737
1,Alabama,US,2021-04-22,32.3182,-86.9023,"Alabama, US",1010415,508513
1,Alabama,US,2021-04-23,32.3182,-86.9023,"Alabama, US",1033996,497745
1,Alabama,US,2021-04-24,32.3182,-86.9023,"Alabama, US",1054863,488681
1,Alabama,US,2021-04-25,32.3182,-86.9023,"Alabama, US",1062524,484135
1,Alabama,US,2021-04-26,32.3182,-86.9023,"Alabama, US",1066659,483123
1,Alabama,US,2021-04-27,32.3182,-86.9023,"Alabama, US",1079815,478837
1,Alabama,US,2021-04-28,32.3182,-86.9023,"Alabama, US",1098820,469495
1,Alabama,US,2021-04-29,32.3182,-86.9023,"Alabama, US",1121348,457745
1,Alabama,US,2021-04-30,32.3182,-86.9023,"Alabama, US",1143488,446030
1,Alabama,US,2021-05-01,32.3182,-86.9023,"Alabama, US",1161725,437405
1,Alabama,US,2021-05-02,32.3182,-86.9023,"Alabama, US",1165479,435954
1,Alabama,US,2021-05-03,32.3182,-86.9023,"Alabama, US",1168235,435219
1,Alabama,US,2021-05-04,32.3182,-86.9023,"Alabama, US",1168235,430126
1,Alabama,US,2021-05-05,32.3182,-86.9023,"Alabama, US",1199064,419727
1,Alabama,US,2021-05-06,32.3182,-86.9023,"Alabama, US",1201303,418480
1,Alabama,US,2021-05-07,32.3182,-86.9023,"Alabama, US",1240335,396375
1,Alabama,US,2021-05-08,32.3182,-86.9023,"Alabama, US",1263965,385723
1,Alabama,US,2021-05-09,32.3182,-86.9023,"Alabama, US",1270858,383409
1,Alabama,US,2021-05-10,32.3182,-86.9023,"Alabama, US",1273670,384002
1,Alabama,US,2021-05-11,32.3182,-86.9023,"Alabama, US",1273999,384192
1,Alabama,US,2021-05-12,32.3182,-86.9023,"Alabama, US",1286565,377788
1,Alabama,US,2021-05-13,32.3182,-86.9023,"Alabama, US",1314534,363585
1,Alabama,US,2021-05-14,32.3182,-86.9023,"Alabama, US",1334176,353699
1,Alabama,US,2021-05-15,32.3182,-86.9023,"Alabama, US",1348023,349266
1,Alabama,US,2021-05-16,32.3182,-86.9023,"Alabama, US",1350649,349108
1,Alabama,US,2021-05-17,32.3182,-86.9023,"Alabama, US",1350830,349085
1,Alabama,US,2021-05-18,32.3182,-86.9023,"Alabama, US",1362380,346953
1,Alabama,US,2021-05-19,32.3182,-86.9023,"Alabama, US",1362834,346927
1,Alabama,US,2021-05-20,32.3182,-86.9023,"Alabama, US",1382327,343367
1,Alabama,US,2021-05-21,32.3182,-86.9023,"Alabama, US",1387356,340081
1,Alabama,US,2021-05-22,32.3182,-86.9023,"Alabama, US",1396990,339655
1,Alabama,US,2021-05-23,32.3182,-86.9023,"Alabama, US",1407769,339051
1,Alabama,US,2021-05-24,32.3182,-86.9023,"Alabama, US",1407917,339095
1,Alabama,US,2021-05-25,32.3182,-86.9023,"Alabama, US",1415771,338523
1,Alabama,US,2021-05-26,32.3182,-86.9023,"Alabama, US",1419599,338008
1,Alabama,US,2021-05-27,32.3182,-86.9023,"Alabama, US",1423605,335245
1,Alabama,US,2021-05-28,32.3182,-86.9023,"Alabama, US",1429238,334315
1,Alabama,US,2021-05-29,32.3182,-86.9023,"Alabama, US",1431669,333846
1,Alabama,US,2021-05-30,32.3182,-86.9023,"Alabama, US",1432446,333609
1,Alabama,US,2021-05-31,32.3182,-86.9023,"Alabama, US",1432446,333609
1,Alabama,US,2021-06-01,32.3182,-86.9023,"Alabama, US",1433267,333517
1,Alabama,US,2021-06-02,32.3182,-86.9023,"Alabama, US",1435324,332731
1,Alabama,US,2021-06-03,32.3182,-86.9023,"Alabama, US",1435719,332569
1,Alabama,US,2021-06-04,32.3182,-86.9023,"Alabama, US",1440101,331863
1,Alabama,US,2021-06-05,32.3182,-86.9023,"Alabama, US",1440289,331956
1,Alabama,US,2021-06-06,32.3182,-86.9023,"Alabama, US",1441834,331545
1,Alabama,US,2021-06-07,32.3182,-86.9023,"Alabama, US",1442775,331364
1,Alabama,US,2021-06-08,32.3182,-86.9023,"Alabama, US",1443230,331305
1,Alabama,US,2021-06-09,32.3182,-86.9023,"Alabama, US",1445608,330670
1,Alabama,US,2021-06-10,32.3182,-86.9023,"Alabama, US",1460230,326787
1,Alabama,US,2021-06-11,32.3182,-86.9023,"Alabama, US",1468898,324221
1,Alabama,US,2021-06-12,32.3182,-86.9023,"Alabama, US",1485108,320378
1,Alabama,US,2021-06-13,32.3182,-86.9023,"Alabama, US",1490848,319226
1,Alabama,US,2021-06-14,32.3182,-86.9023,"Alabama, US",1499941,315944
2,Alaska,US,2020-12-10,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-11,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-12,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-13,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-14,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-15,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-16,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-17,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-18,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-19,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-20,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-21,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-22,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-23,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-24,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-25,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-26,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-27,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-28,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-29,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-30,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2020-12-31,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-01,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-02,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-03,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-04,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-05,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-06,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-07,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-08,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-09,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-10,61.3707,-152.4044,"Alaska, US",,
2,Alaska,US,2021-01-11,61.3707,-152.4044,"Alaska, US",5976,
2,Alaska,US,2021-01-12,61.3707,-152.4044,"Alaska, US",5976,
2,Alaska,US,2021-01-13,61.3707,-152.4044,"Alaska, US",7965,
2,Alaska,US,2021-01-14,61.3707,-152.4044,"Alaska, US",10424,
2,Alaska,US,2021-01-15,61.3707,-152.4044,"Alaska, US",10954,
2,Alaska,US,2021-01-16,61.3707,-152.4044,"Alaska, US",10954,
2,Alaska,US,2021-01-17,61.3707,-152.4044,"Alaska, US",10954,
2,Alaska,US,2021-01-18,61.3707,-152.4044,"Alaska, US",11743,
2,Alaska,US,2021-01-19,61.3707,-152.4044,"Alaska, US",11743,
2,Alaska,US,2021-01-20,61.3707,-152.4044,"Alaska, US",12178,
2,Alaska,US,2021-01-21,61.3707,-152.4044,"Alaska, US",13270,
2,Alaska,US,2021-01-22,61.3707,-152.4044,"Alaska, US",14663,
2,Alaska,US,2021-01-23,61.3707,-152.4044,"Alaska, US",16186,
2,Alaska,US,2021-01-24,61.3707,-152.4044,"Alaska, US",16186,
2,Alaska,US,2021-01-25,61.3707,-152.4044,"Alaska, US",16201,
2,Alaska,US,2021-01-26,61.3707,-152.4044,"Alaska, US",17837,
2,Alaska,US,2021-01-27,61.3707,-152.4044,"Alaska, US",19117,
2,Alaska,US,2021-01-28,61.3707,-152.4044,"Alaska, US",21100,
2,Alaska,US,2021-01-29,61.3707,-152.4044,"Alaska, US",22692,
2,Alaska,US,2021-01-30,61.3707,-152.4044,"Alaska, US",24495,
2,Alaska,US,2021-01-31,61.3707,-152.4044,"Alaska, US",24495,
2,Alaska,US,2021-02-01,61.3707,-152.4044,"Alaska, US",24545,
2,Alaska,US,2021-02-02,61.3707,-152.4044,"Alaska, US",27566,
2,Alaska,US,2021-02-03,61.3707,-152.4044,"Alaska, US",28911,
2,Alaska,US,2021-02-04,61.3707,-152.4044,"Alaska, US",31675,
2,Alaska,US,2021-02-05,61.3707,-152.4044,"Alaska, US",34192,
2,Alaska,US,2021-02-06,61.3707,-152.4044,"Alaska, US",37520,
2,Alaska,US,2021-02-07,61.3707,-152.4044,"Alaska, US",37520,
2,Alaska,US,2021-02-08,61.3707,-152.4044,"Alaska, US",39541,
2,Alaska,US,2021-02-09,61.3707,-152.4044,"Alaska, US",43684,
2,Alaska,US,2021-02-10,61.3707,-152.4044,"Alaska, US",45626,
2,Alaska,US,2021-02-11,61.3707,-152.4044,"Alaska, US",48153,
2,Alaska,US,2021-02-12,61.3707,-152.4044,"Alaska, US",51204,
2,Alaska,US,2021-02-13,61.3707,-152.4044,"Alaska, US",54739,
2,Alaska,US,2021-02-14,61.3707,-152.4044,"Alaska, US",54739,
2,Alaska,US,2021-02-15,61.3707,-152.4044,"Alaska, US",57117,
2,Alaska,US,2021-02-16,61.3707,-152.4044,"Alaska, US",57117,
2,Alaska,US,2021-02-17,61.3707,-152.4044,"Alaska, US",65310,
2,Alaska,US,2021-02-18,61.3707,-152.4044,"Alaska, US",68151,
2,Alaska,US,2021-02-19,61.3707,-152.4044,"Alaska, US",73461,
2,Alaska,US,2021-02-20,61.3707,-152.4044,"Alaska, US",81172,
2,Alaska,US,2021-02-21,61.3707,-152.4044,"Alaska, US",81172,
2,Alaska,US,2021-02-22,61.3707,-152.4044,"Alaska, US",82272,
2,Alaska,US,2021-02-23,61.3707,-152.4044,"Alaska, US",87332,
2,Alaska,US,2021-02-24,61.3707,-152.4044,"Alaska, US",89147,
2,Alaska,US,2021-02-25,61.3707,-152.4044,"Alaska, US",92630,
2,Alaska,US,2021-02-26,61.3707,-152.4044,"Alaska, US",95257,
2,Alaska,US,2021-02-27,61.3707,-152.4044,"Alaska, US",98269,
2,Alaska,US,2021-02-28,61.3707,-152.4044,"Alaska, US",98269,
2,Alaska,US,2021-03-01,61.3707,-152.4044,"Alaska, US",98269,
2,Alaska,US,2021-03-02,61.3707,-152.4044,"Alaska, US",103668,
2,Alaska,US,2021-03-03,61.3707,-152.4044,"Alaska, US",104349,
2,Alaska,US,2021-03-04,61.3707,-152.4044,"Alaska, US",106006,
2,Alaska,US,2021-03-05,61.3707,-152.4044,"Alaska, US",108336,
2,Alaska,US,2021-03-06,61.3707,-152.4044,"Alaska, US",111990,
2,Alaska,US,2021-03-07,61.3707,-152.4044,"Alaska, US",111990,
2,Alaska,US,2021-03-08,61.3707,-152.4044,"Alaska, US",117861,66595
2,Alaska,US,2021-03-09,61.3707,-152.4044,"Alaska, US",117861,67561
2,Alaska,US,2021-03-10,61.3707,-152.4044,"Alaska, US",119631,69208
2,Alaska,US,2021-03-11,61.3707,-152.4044,"Alaska, US",122823,68515
2,Alaska,US,2021-03-12,61.3707,-152.4044,"Alaska, US",126145,69781
2,Alaska,US,2021-03-13,61.3707,-152.4044,"Alaska, US",128434,70789
2,Alaska,US,2021-03-14,61.3707,-152.4044,"Alaska, US",130433,71553
2,Alaska,US,2021-03-15,61.3707,-152.4044,"Alaska, US",130857,72724
2,Alaska,US,2021-03-16,61.3707,-152.4044,"Alaska, US",135482,72496
2,Alaska,US,2021-03-17,61.3707,-152.4044,"Alaska, US",137483,75122
2,Alaska,US,2021-03-18,61.3707,-152.4044,"Alaska, US",140196,74968
2,Alaska,US,2021-03-19,61.3707,-152.4044,"Alaska, US",141908,76612
2,Alaska,US,2021-03-20,61.3707,-152.4044,"Alaska, US",146490,77808
2,Alaska,US,2021-03-21,61.3707,-152.4044,"Alaska, US",146490,82358
2,Alaska,US,2021-03-22,61.3707,-152.4044,"Alaska, US",146490,83711
2,Alaska,US,2021-03-23,61.3707,-152.4044,"Alaska, US",150505,84128
2,Alaska,US,2021-03-24,61.3707,-152.4044,"Alaska, US",152017,84312
2,Alaska,US,2021-03-25,61.3707,-152.4044,"Alaska, US",154368,85082
2,Alaska,US,2021-03-26,61.3707,-152.4044,"Alaska, US",157169,85893
2,Alaska,US,2021-03-27,61.3707,-152.4044,"Alaska, US",159977,86035
2,Alaska,US,2021-03-28,61.3707,-152.4044,"Alaska, US",159977,85158
2,Alaska,US,2021-03-29,61.3707,-152.4044,"Alaska, US",160197,85583
2,Alaska,US,2021-03-30,61.3707,-152.4044,"Alaska, US",160932,85593
2,Alaska,US,2021-03-31,61.3707,-152.4044,"Alaska, US",168842,85611
2,Alaska,US,2021-04-01,61.3707,-152.4044,"Alaska, US",171092,85053
2,Alaska,US,2021-04-02,61.3707,-152.4044,"Alaska, US",173236,85025
2,Alaska,US,2021-04-03,61.3707,-152.4044,"Alaska, US",176488,83516
2,Alaska,US,2021-04-04,61.3707,-152.4044,"Alaska, US",176488,80550
2,Alaska,US,2021-04-05,61.3707,-152.4044,"Alaska, US",176825,79490
2,Alaska,US,2021-04-06,61.3707,-152.4044,"Alaska, US",185816,79525
2,Alaska,US,2021-04-07,61.3707,-152.4044,"Alaska, US",188484,78698
2,Alaska,US,2021-04-08,61.3707,-152.4044,"Alaska, US",193577,76522
2,Alaska,US,2021-04-09,61.3707,-152.4044,"Alaska, US",198262,75510
2,Alaska,US,2021-04-10,61.3707,-152.4044,"Alaska, US",203259,73773
2,Alaska,US,2021-04-11,61.3707,-152.4044,"Alaska, US",203259,72046
2,Alaska,US,2021-04-12,61.3707,-152.4044,"Alaska, US",203259,70417
2,Alaska,US,2021-04-13,61.3707,-152.4044,"Alaska, US",211792,60277
2,Alaska,US,2021-04-14,61.3707,-152.4044,"Alaska, US",222407,58979
2,Alaska,US,2021-04-15,61.3707,-152.4044,"Alaska, US",232392,58972
2,Alaska,US,2021-04-16,61.3707,-152.4044,"Alaska, US",234735,57767
2,Alaska,US,2021-04-17,61.3707,-152.4044,"Alaska, US",234735,56647
2,Alaska,US,2021-04-18,61.3707,-152.4044,"Alaska, US",234735,55950
2,Alaska,US,2021-04-19,61.3707,-152.4044,"Alaska, US",239930,55790
2,Alaska,US,2021-04-20,61.3707,-152.4044,"Alaska, US",243274,55215
2,Alaska,US,2021-04-21,61.3707,-152.4044,"Alaska, US",247758,54518
2,Alaska,US,2021-04-22,61.3707,-152.4044,"Alaska, US",249900,54437
2,Alaska,US,2021-04-23,61.3707,-152.4044,"Alaska, US",251843,53319
2,Alaska,US,2021-04-24,61.3707,-152.4044,"Alaska, US",251843,52491
2,Alaska,US,2021-04-25,61.3707,-152.4044,"Alaska, US",251843,51923
2,Alaska,US,2021-04-26,61.3707,-152.4044,"Alaska, US",254470,51670
2,Alaska,US,2021-04-27,61.3707,-152.4044,"Alaska, US",255604,51665
2,Alaska,US,2021-04-28,61.3707,-152.4044,"Alaska, US",259448,51076
2,Alaska,US,2021-04-29,61.3707,-152.4044,"Alaska, US",261074,49649
2,Alaska,US,2021-04-30,61.3707,-152.4044,"Alaska, US",263324,48831
2,Alaska,US,2021-05-01,61.3707,-152.4044,"Alaska, US",263324,45494
2,Alaska,US,2021-05-02,61.3707,-152.4044,"Alaska, US",263330,45132
2,Alaska,US,2021-05-03,61.3707,-152.4044,"Alaska, US",270858,45053
2,Alaska,US,2021-05-04,61.3707,-152.4044,"Alaska, US",270858,45092
2,Alaska,US,2021-05-05,61.3707,-152.4044,"Alaska, US",285988,44953
2,Alaska,US,2021-05-06,61.3707,-152.4044,"Alaska, US",287041,44546
2,Alaska,US,2021-05-07,61.3707,-152.4044,"Alaska, US",288320,44437
2,Alaska,US,2021-05-08,61.3707,-152.4044,"Alaska, US",288320,44156
2,Alaska,US,2021-05-09,61.3707,-152.4044,"Alaska, US",288320,44130
2,Alaska,US,2021-05-10,61.3707,-152.4044,"Alaska, US",270922,43148
2,Alaska,US,2021-05-11,61.3707,-152.4044,"Alaska, US",271486,43091
2,Alaska,US,2021-05-12,61.3707,-152.4044,"Alaska, US",276533,42876
2,Alaska,US,2021-05-13,61.3707,-152.4044,"Alaska, US",277500,42573
2,Alaska,US,2021-05-14,61.3707,-152.4044,"Alaska, US",278755,42631
2,Alaska,US,2021-05-15,61.3707,-152.4044,"Alaska, US",278755,42912
2,Alaska,US,2021-05-16,61.3707,-152.4044,"Alaska, US",278755,43803
2,Alaska,US,2021-05-17,61.3707,-152.4044,"Alaska, US",280420,44109
2,Alaska,US,2021-05-18,61.3707,-152.4044,"Alaska, US",281230,44203
2,Alaska,US,2021-05-19,61.3707,-152.4044,"Alaska, US",281230,45558
2,Alaska,US,2021-05-20,61.3707,-152.4044,"Alaska, US",283734,45765
2,Alaska,US,2021-05-21,61.3707,-152.4044,"Alaska, US",284705,46610
2,Alaska,US,2021-05-22,61.3707,-152.4044,"Alaska, US",284705,47258
